drave,2.5643040331146948e-08,
drawl,3.6409464286180084e-07,936.0
drawn,4.75160915084416e-05,1703.0
draws,9.764351370904476e-06,
drays,4.7435464303191575e-08,
dread,3.672761567941052e-06,1384.0
dream,2.736991249548737e-05,527.0
drear,8.622018839332669e-08,
dreck,2.0155617317385577e-08,
dregs,4.107192336277876e-07,
dress,2.2408534641726872e-05,1798.0
drest,5.8782523524314454e-08,
dribs,2.799338368220105e-08,
dried,1.5297258978534956e-05,2176.0
drier,1.447174728355094e-06,1458.0
dries,8.374073843242513e-07,
drift,9.876253025140613e-06,1886.0
drill,7.654881437701988e-06,1825.0
drily,3.189017718341347e-07,
drink,2.8056374467269053e-05,206.0
drips,3.941315048905381e-07,
drive,4.808760466403328e-05,2191.0
droid,9.60566350066694e-08,
droit,8.43462156581154e-07,2083.0
droll,2.867295731334707e-07,383.0
drome,6.87510804198155e-08,
drone,1.045961738554979e-06,1931.0
drool,2.309624082386108e-07,1326.0
droop,4.1760530280043893e-07,1240.0
drops,1.0493126774235862e-05,
dropt,6.500416652954755e-08,
dross,3.148034272726363e-07,676.0
drove,1.6904594795050797e-05,1187.0
drown,1.6349956615613337e-06,2143.0
drugs,4.434457790921442e-05,
druid,1.1000747623057804e-07,2152.0
drums,4.49120590928942e-06,
drunk,9.020414518090547e-06,1089.0
drupe,8.32974569675571e-08,
drusy,2.1598156383362267e-08,
dryad,3.487706077720531e-08,
dryer,1.8201466650680232e-06,1149.0
dryly,7.620471257041573e-07,1151.0
duals,1.223520204973738e-07,
ducal,3.0673187865204456e-07,
ducat,6.291646990064236e-08,
duces,4.016920537708302e-07,
duchy,3.857005478380415e-07,141.0
ducks,2.794175670715049e-06,
ducky,3.6510947847290255e-08,
ducts,3.0332390997500626e-06,
duddy,2.464555485914844e-08,
dudes,2.411587117023828e-07,
duels,2.7168003782662706e-07,
duets,3.107577163063979e-07,
dukes,4.4795618521220603e-07,
dulce,8.903933967019386e-08,
dulls,8.529598773066027e-08,
dully,3.239281710420983e-07,2125.0
dulse,2.5841720461272644e-08,
dumka,2.8607021844706538e-08,
dummy,3.065931214223383e-06,1500.0
dumps,1.1553573301625875e-06,
dumpy,1.2421628014180897e-07,784.0
dunam,2.2687628122852744e-08,
dunce,1.307154668950261e-07,914.0
dunes,2.2852073288959216e-06,
dunks,2.5721460472638568e-08,
dunno,3.9190707838088203e-07,
dunny,1.5112967788333263e-08,
duomo,2.1304719002301912e-08,
duped,4.352642559979358e-07,
duper,2.907814026897881e-08,
dupes,1.7701685862903106e-07,
duple,1.0285592423997513e-07,
dural,3.739608956720986e-07,
dures,1.7803027496654525e-07,
durra,2.5951285209657728e-08,
durst,2.275199354073721e-07,
durum,4.270976194220566e-07,
dusky,8.408337407672661e-07,1735.0
dusts,6.858994976255417e-07,
dusty,3.027171048870514e-06,1473.0
dutch,1.3703019902777668e-07,119.0
duvet,2.2682246809679895e-07,1369.0
dwarf,3.023342424057773e-06,11.0
dweeb,1.7777667118829e-08,
dwell,4.757141900881834e-06,1249.0
dwelt,1.6145345011864263e-06,877.0
dyads,4.749057595176964e-07,
dyers,1.2499418502898152e-07,
dying,1.5296699803002412e-05,819.0
dykes,8.876021530568324e-07,
dynes,1.2357912360982936e-07,
eager,9.61207935688435e-06,1778.0
eagle,3.4354682247794697e-06,670.0
eared,5.885569345309705e-07,
earls,2.967428284250673e-07,
early,0.0002109502509119,1599.0
earns,1.7128431272794842e-06,
earth,6.119797872088384e-05,984.0
eased,3.688488959596725e-06,
easel,5.815143754261953e-07,1420.0
eases,6.570231050773145e-07,
eaten,8.448858297924743e-06,809.0
eater,6.670861665725169e-07,737.0
eaves,7.192310238224309e-07,
ebbed,3.132160384211602e-07,
ebony,6.173717304136517e-07,1766.0
ebook,5.562131598213504e-07,
echos,5.8235871414069616e-08,
eclat,4.8553799825157294e-08,472.0
edema,4.560942857096961e-06,
edged,3.475214512036473e-06,
edger,6.59189391427617e-08,
edges,1.613700373127358e-05,
edict,1.0787477879148356e-06,805.0
edify,1.11760452625731e-07,685.0
edits,6.381318712556094e-07,
educe,3.8864638689517504e-08,
eejit,2.0485436158512728e-08,
eerie,1.330640742480682e-06,620.0
egged,1.2937084349573528e-07,
egret,1.194584933728038e-07,388.0
eider,8.382278167573531e-08,
eidos,9.139677658254188e-08,
eight,6.312852121482138e-05,899.0
eikon,1.4862478501243004e-08,
eject,4.5511625842209467e-07,2303.0
ejido,1.461237256705772e-07,
eking,9.455837059135774e-08,2126.0
eland,1.3611905544053116e-07,
elate,4.795970291127105e-08,1565.0
elbow,5.849666640642681e-06,1483.0
elder,6.136960946605541e-06,233.0
elect,8.573085242460366e-06,959.0
elegy,5.21830801858414e-07,1523.0
elfin,1.4887863372337054e-07,1765.0
elide,7.725986126416729e-08,1343.0
elite,1.232305467055994e-05,683.0
elope,1.3427107276697824e-07,417.0
elude,7.202762787983375e-07,738.0
elute,1.709104013514207e-07,
elven,1.00324664011886e-07,
elves,5.86191754621268e-07,
emacs,4.467107036262852e-08,
email,6.173360537644612e-06,2193.0
embar,2.2538303188213156e-08,
embed,6.563892668509652e-07,674.0
ember,3.037240495018523e-07,1376.0
emcee,9.538214207793772e-08,1119.0
emend,1.592501409675151e-07,
emerg,1.0163875028723625e-07,
emery,1.9122076054145508e-07,
emirs,1.0123901972747265e-07,
emits,9.684249027941404e-07,
emmer,7.229167934497129e-08,
emoji,3.155382715322452e-08,
emote,4.0191075854068006e-08,
empts,8.498657869893123e-08,
empty,2.899304017773829e-05,1379.0
enact,4.761704522024957e-06,1108.0
enate,3.2117305215351175e-08,
ended,3.393671278900001e-05,
ender,7.972595724936582e-08,
endow,6.17352704921359e-07,2069.0
enema,5.483728079980211e-07,124.0
enemy,3.385381558473455e-05,1504.0
enjoy,2.7623475798463914e-05,500.0
ennui,2.64763858126571e-07,842.0
enols,2.02306512164796e-08,
enrol,3.202373352451105e-07,
ensue,1.1604657652242168e-06,903.0
enter,4.906591791950632e-05,988.0
entia,2.5746166087969872e-08,
entry,5.062637370429002e-05,1761.0
enure,6.407669422614504e-08,
envoi,3.315817714621972e-08,
envoy,1.234850601576909e-06,1351.0
eosin,4.599621445322555e-07,
ephah,8.065237047105714e-08,
ephod,1.322352544974592e-07,
epics,7.274151971614629e-07,
epoch,2.8812642949560543e-06,170.0
epode,1.9888080302621352e-08,
epoxy,2.917778463142895e-06,283.0
equal,9.071983949979768e-05,503.0
eques,3.0331897775681684e-08,
equid,2.5124617017979745e-08,
equip,2.656229712556524e-06,590.0
erase,1.9117711349281306e-06,1522.0
erect,5.191058398850146e-06,1957.0
ergon,4.5825733820947794e-08,
ergot,2.610581336170981e-07,
erica,3.7354110382636923e-08,
ering,1.86212420061338e-07,
erned,2.3954551231497596e-08,
ernes,1.9850256259834607e-08,
erode,1.2590836706749542e-06,131.0
erose,3.4267912512042644e-08,
erred,4.02808955755063e-06,
error,6.203087425092235e-05,71.0
erupt,7.554064973191999e-07,627.0
erven,2.4118262431649385e-08,
esker,8.201953614062062e-08,
essay,1.6780325986474053e-05,105.0
esses,8.37807479570074e-08,
ester,3.25110802123163e-06,1284.0
estop,1.2636853734093733e-07,
etage,2.487734388267881e-08,
etats,4.3502141364726296e-08,
ether,5.580308975368098e-06,1186.0
ethic,3.2897218898142457e-06,1685.0
ethos,2.5848795939964474e-06,1511.0
ethyl,3.089662204729393e-06,
etude,2.549572845822468e-07,2001.0
etyma,1.6313685344826466e-08,
euros,6.04410539146727e-07,
evade,2.0163536373729585e-06,7.0
evens,8.308696003211935e-08,
event,7.62960864813067e-05,902.0
evert,3.7762274338604126e-08,
every,0.0002424928132677,1002.0
evict,3.578439100238029e-07,960.0
evils,3.377993334652274e-06,
evoke,2.70902321972244e-06,667.0
ewers,4.1264306958055385e-08,
exact,2.450182706525084e-05,2153.0
exalt,5.109440257911046e-07,727.0
exams,2.8258096904210104e-06,
excel,1.2690252412994596e-06,977.0
exeat,2.530846121118202e-08,
execs,1.7128458466686426e-07,
exert,5.72857857150666e-06,2008.0
exile,6.90333521561115e-06,712.0
exine,1.4801359894178744e-07,
exist,5.867694235348608e-05,509.0
exits,2.108570654399955e-06,
exome,2.8557004698101523e-08,
exons,4.347889479250355e-07,
expat,8.595850925718906e-08,
expel,1.2893857319795645e-06,1874.0
expos,4.441194384696702e-08,
extol,2.963285970736251e-07,1513.0
extra,3.3726316432876045e-05,2284.0
exude,2.514047088197913e-07,
exult,1.5401048443663968e-07,168.0
eying,9.255129775453953e-08,2241.0
eyrie,7.594087186646449e-08,
fable,1.3096793259137484e-06,1591.0
faced,2.7844637552334463e-05,
facer,2.8809423007203356e-08,
faces,2.371710626903223e-05,
facet,2.681453033801517e-06,1583.0
facia,5.1291818188303764e-08,
facta,1.367889828429725e-07,
facts,5.649635881127324e-05,
faded,5.8923579581460216e-06,
fader,1.37834438049822e-07,
fades,1.2096522050342174e-06,
faery,1.0802117884622933e-07,
fagot,2.0556382942515945e-08,
fails,1.858586376329185e-05,
faine,2.399154530152714e-08,
faint,7.812767071300186e-06,1394.0
fairs,2.054312412838044e-06,
fairy,4.257236810190079e-06,631.0
faith,5.426287090813276e-05,2291.0
faked,4.545746253370453e-07,
faker,4.7186743898919305e-08,
fakes,2.520585977094925e-07,
fakir,7.798277373183284e-08,
falls,2.115267467161175e-05,
false,3.4229303746542425e-05,1345.0
famed,1.6055054675234714e-06,
fames,1.476999750593677e-07,
fancy,7.747715690129553e-06,1018.0
fanes,1.791199178313718e-08,
fangs,8.604796380495828e-07,
fanny,1.378859929701548e-07,531.0
faqir,1.9181914758803492e-08,
farad,4.718322784924567e-08,
farce,1.316064372076653e-06,334.0
fared,1.2588365484589304e-06,
fares,3.2484744588145986e-06,
farms,1.7150589228549508e-05,
farro,2.1440127054850323e-08,
farts,1.1888547142291373e-07,
fasci,2.150492688812733e-08,
fasti,2.754707661978273e-08,
fasts,2.959616546149846e-07,
fatal,9.335477061540589e-06,1745.0
fated,1.178119945279832e-06,
fates,8.446722256394423e-07,
fatly,1.9182818089547028e-08,
fatso,1.5177352596928984e-08,
fatty,8.831850118440343e-06,992.0
fatwa,1.581048137921926e-07,
fault,2.56852913662442e-05,515.0
fauna,4.935080639825174e-06,2203.0
fauns,4.35119687125507e-08,
favor,3.0169768579071387e-05,207.0
fawns,2.0199050510427699e-07,
faxed,3.3412661185838745e-07,
faxes,3.015448458398851e-07,
fayre,6.46369737467012e-08,
fazed,9.23105621097875e-08,
feare,1.8288192251247893e-07,
fears,1.2938068066432606e-05,
feast,5.525019864762726e-06,1463.0
feats,1.0081409629947302e-06,
fecal,1.80768121708752e-06,1044.0
feces,1.6117433688123128e-06,
fecit,1.285981589660423e-07,
feeds,4.831928217754466e-06,
feels,1.980779774385156e-05,
feign,3.2021044091834485e-07,19.0
feint,1.9643196466745402e-07,
felid,1.826596374598921e-08,
fella,5.357604109690328e-07,322.0
fells,1.343540199627569e-07,
felly,1.7360093780283136e-08,
felon,6.243628354241082e-07,2221.0
felts,1.912249261692978e-07,
felty,1.9265741331153664e-08,
femal,1.4765131992611202e-08,
femme,6.862838495180768e-07,1540.0
femur,1.8288466344529296e-06,2212.0
fence,8.847495782902115e-06,1888.0
fends,3.865080561382683e-08,
feral,7.711032401402918e-07,2282.0
feria,3.026820820650755e-08,
fermi,6.438883637827076e-08,
ferns,1.204170698656526e-06,
ferny,3.122467099103687e-08,
ferry,3.458262108324561e-06,191.0
fesse,1.5452709796193175e-08,
festa,7.887806834361299e-08,
fests,3.360961045473232e-08,
fetal,8.305493220177595e-06,1849.0
fetch,3.288686480118485e-06,1287.0
feted,1.597864229552215e-07,
fetes,8.789887928628559e-08,
fetid,2.616257538079481e-07,820.0
fetor,2.0013074699676282e-08,
fetus,4.98058034281712e-06,332.0
feuds,4.881055190253391e-07,
fever,1.31168950429128e-05,1869.0
fewer,2.21048729508766e-05,292.0
fiats,3.933944594081141e-08,
fiber,1.998741088755196e-05,777.0
fibre,6.572283009518287e-06,295.0
fibro,8.928483616443827e-08,
fices,1.2666993249865753e-07,
fiche,1.1593209696059149e-06,
fichu,2.198091234362209e-08,
ficin,1.8213704944258785e-08,
ficus,7.41610844556817e-08,2225.0
fides,3.711406066031486e-07,
fiefs,2.096217340863405e-07,
field,0.0001898425453691,391.0
fiend,5.054900015011299e-07,1340.0
fiers,2.2129097274614653e-08,
fiery,2.802659469125501e-06,1359.0
fifer,1.61039646506822e-08,
fifes,4.8450876235506256e-08,
fifth,2.17662599607138e-05,2095.0
fifty,2.5267082746722737e-05,1740.0
fight,3.786432858760236e-05,1908.0
filar,1.8140654178822048e-08,
filch,3.936734330522996e-08,
filed,5.890648795684683e-05,
filer,3.126861260227543e-07,2116.0
files,2.9328099226404448e-05,
filet,2.2798044199134893e-07,995.0
filii,6.666354089190918e-08,
fille,1.7034674456795077e-07,
fills,4.276649247003661e-06,
filly,2.600665982299689e-07,1577.0
films,3.079118290770566e-05,
filmy,1.8040642515870786e-07,633.0
filth,1.2185179582502315e-06,2022.0
filum,5.429685167257503e-08,
final,0.0001155247092538,618.0
finca,4.963004258229376e-08,
finch,2.109573526354325e-07,1103.0
finds,3.0579512058466206e-05,
fined,2.576195249730517e-06,
finer,3.741175228242355e-06,153.0
fines,5.301643309394421e-06,
finis,1.3214707834663385e-07,
finks,1.5150869145941215e-08,
finny,2.270270384130413e-08,
fiord,7.42442081502759e-08,
fired,1.60890789993573e-05,
firer,3.181296076348872e-08,
fires,9.714850093587302e-06,
firms,4.945911558024818e-05,
first,0.0007260849990416,56.0
firth,4.143468295580988e-08,
fishy,3.165462851484335e-07,1184.0
fists,2.823051247560216e-06,
fitch,1.4485820711840348e-08,
fitly,1.3102392912855978e-07,
fitna,2.2536741488554663e-08,
fiver,9.614717768613449e-08,
fives,3.387236480989486e-07,
fixed,6.625836474995595e-05,
fixer,2.5974347067858616e-07,143.0
fixes,1.697774400781782e-06,
fizzy,1.1089244591033777e-07,2006.0
fjord,3.533483078399513e-07,106.0
flack,6.226244146034789e-08,394.0
flags,3.611768829614448e-06,
flail,2.987882567140332e-07,1952.0
flair,1.0218687316410069e-06,309.0
flake,1.1269705237282324e-06,1897.0
flaky,3.1523788521781173e-07,2123.0
flame,1.0685970555641687e-05,1803.0
flank,3.749515030904149e-06,1277.0
flans,2.5794778295562537e-08,
flaps,1.803706172722741e-06,
flare,2.773240130409249e-06,1997.0
flash,9.547634917907998e-06,1597.0
flask,3.3570902337487496e-06,2063.0
flats,3.3539894639034174e-06,
flava,8.54694845742188e-08,
flaws,3.098604677234107e-06,
flays,1.4697931636220571e-08,
fleas,7.358378297794843e-07,
fleck,9.856559827881029e-08,2220.0
flees,4.6102873568543146e-07,
fleet,1.2455656251404435e-05,546.0
flesh,1.703807974990923e-05,53.0
fleur,1.758095939408122e-07,
flexi,6.538680501932959e-08,
flexo,2.4818355299771612e-08,
flick,9.748256098873752e-07,76.0
flics,2.389574145666984e-08,
flied,3.20068526704631e-08,
flier,3.280238075831221e-07,758.0
flies,6.517558340419782e-06,
fling,1.0021886907907173e-06,128.0
flint,1.5705514215369476e-06,886.0
flips,4.778715111797282e-07,
flirt,5.991249759063066e-07,1236.0
flits,1.0563764412552246e-07,
float,5.485369811140117e-06,367.0
flock,4.0398003238806265e-06,409.0
flocs,1.017917713852512e-07,
floes,2.671377183105506e-07,
flood,1.8530659363023007e-05,361.0
floor,6.69797229784308e-05,505.0
flops,6.539583154108186e-07,
flora,4.277999146324873e-06,1437.0
floss,3.787723025538981e-07,31.0
flota,2.230695422156259e-08,
flour,1.0222808814432938e-05,1396.0
flout,1.950503181546992e-07,517.0
flown,3.748234221347957e-06,771.0
flows,2.613073662359966e-05,
flues,1.7137059444394253e-07,
fluff,3.9362626154115786e-07,392.0
fluid,3.754728011699626e-05,844.0
fluke,4.629773445685714e-07,1221.0
flume,4.3402636606515444e-07,68.0
flung,3.997744993284869e-06,2046.0
flunk,8.549681709268953e-08,1746.0
fluor,6.697966405511124e-08,
flush,4.269383207429201e-06,2300.0
flute,2.430397817079211e-06,1455.0
flyby,1.3148722558753433e-07,
flyer,8.751712147159196e-07,790.0
foals,3.7088210035562953e-07,
foams,6.799783488986577e-07,
foamy,2.957901341460456e-07,1819.0
focal,8.710930387678673e-06,6.0
focus,7.214009583549341e-05,269.0
foehn,2.3219193252543852e-08,
fogey,2.0275823704452026e-08,
foggy,6.440406968977186e-07,516.0
foils,8.014714802584422e-07,
foist,1.213273368705359e-07,1671.0
folds,4.703785507444991e-06,
foley,1.8297884030182843e-08,
folia,1.0734538093970514e-07,
folic,9.01200510270428e-07,
folie,9.06219130314412e-08,
folio,1.4305856200280686e-06,2199.0
folks,7.263980564857775e-06,
folly,2.846755314749316e-06,540.0
fonds,1.4298026158598985e-07,
fondu,1.5191680571291498e-08,
fonts,1.2952417878864252e-06,
foods,1.9090011992375367e-05,
fools,2.14884263186832e-06,
foots,6.020075268509119e-08,
footy,5.8594878451501136e-08,
foram,5.294252183318805e-08,
foray,5.373613416281842e-07,297.0
forbs,3.741558781200638e-07,
force,0.0001428070497058,1619.0
fords,1.481907496270196e-07,
fores,6.523431352434272e-08,
forex,1.5667038691713489e-07,
forge,2.3432948023582865e-06,97.0
forgo,8.023790417155397e-07,324.0
forks,1.1934592157558654e-06,
forme,4.720168942640157e-07,
forms,0.0001144620237755,
forte,6.42554903151904e-07,2214.0
forth,5.647161757224239e-05,55.0
forts,1.7393383927810647e-06,
forty,2.361405066039879e-05,1307.0
forum,9.280685972044012e-06,1930.0
forza,4.6263750377306693e-08,
fossa,1.4064818662973266e-06,
fosse,1.0271718068111113e-07,
foule,1.030365397980404e-07,
fouls,1.351562760021352e-07,
found,0.000367696727626,285.0
fount,2.662971081690557e-07,
fours,8.666089058806392e-07,
fovea,3.3306651289422004e-07,
fowls,5.987967864484745e-07,
foxed,5.917302026148265e-08,
foxes,1.120421247833292e-06,
foyer,1.2734562761806956e-06,310.0
fract,2.7274354410522505e-08,
frags,3.0500771632802075e-08,
frail,2.185290238685411e-06,1885.0
frame,3.610694322560448e-05,234.0
franc,1.2983124520360434e-06,
frank,2.917062201959197e-06,2020.0
frass,7.93297196111098e-08,
fraud,1.500466756624519e-05,1676.0
frays,3.088356464786557e-08,
freak,1.3702760975320416e-06,1041.0
freed,5.438770822365768e-06,1493.0
freer,1.2790423738806566e-06,715.0
frees,8.876609081198694e-07,
freon,1.268414256294648e-07,
frere,4.291795463018388e-08,
fresh,3.992327037849464e-05,22.0
frets,2.118224952596393e-07,
friar,6.094023416380878e-07,1028.0
fried,2.9806373390783848e-06,2048.0
fries,9.592464155616654e-07,
frill,1.709454028286928e-07,1881.0
frise,2.6283137017912853e-08,
frisk,2.319199921885229e-07,857.0
frith,1.9777196555992303e-08,
frits,4.378094427437418e-08,
fritz,3.293338648902022e-08,804.0
frizz,3.269767772096088e-08,
frock,6.586255801721563e-07,1087.0
frogs,2.0634427028198844e-06,
frond,2.457276582390477e-07,1141.0
frons,2.616868823679397e-07,
front,0.0001021864041103,79.0
frorn,8.13709087355008e-08,
frosh,4.6837676723754384e-08,
frost,3.986248070759757e-06,1913.0
froth,5.971706849550173e-07,358.0
frown,2.416220636405342e-06,679.0
froze,2.5410671571535204e-06,2138.0
fruit,2.9633993726747576e-05,2014.0
frump,1.7999825319137132e-08,
fryer,1.745158046162487e-07,
fucks,1.4537124499725e-07,
fuddy,3.1815602632434553e-08,
fudge,4.330617431946848e-07,2211.0
fuels,1.158052393293474e-05,
fuero,1.8184787595743053e-08,
fugal,9.2996015084168e-08,
fugue,4.55403477985783e-07,1482.0
fulls,1.523791434365762e-08,
fully,7.461393237463198e-05,2104.0
fumed,3.780495487148984e-07,
fumes,2.103020613049012e-06,
fundi,8.427174513769843e-08,
funds,0.0001029525900958,
fungi,5.454386923702259e-06,458.0
funky,3.995969223069551e-07,1818.0
funny,9.522536465738084e-06,581.0
furan,2.431624417909007e-07,
furca,4.543643504106853e-08,
furor,4.0051302278243386e-07,945.0
furry,6.281465417146137e-07,957.0
furth,5.536636287217789e-08,
furze,8.44864120352895e-08,
fused,3.920221120097267e-06,
fusee,3.1971030107769145e-08,
fusel,2.7972931651021327e-08,
fuses,1.035403727200901e-06,
fusil,1.6519548555748997e-08,
fussy,5.215322420326629e-07,2207.0
fusty,4.752582803746464e-08,
futon,1.2395271634879636e-07,
fuzed,1.651769717003759e-08,
fuzes,8.180954862879732e-08,
fuzzy,5.312686097340702e-06,1649.0
gabby,1.4428894630214017e-08,
gable,6.833865938915551e-07,
gaddi,2.019130544539393e-08,
gaffe,9.573187107037029e-08,1292.0
gaffs,2.937294066640561e-08,
gaged,1.3950139031493337e-07,
gages,9.747410884131114e-07,
gaily,6.449272916597693e-07,387.0
gains,2.1729282398155192e-05,
gaits,1.1255319783742836e-07,
galas,4.7487863028550246e-08,
galea,6.331360154376854e-08,
gales,4.396283264895828e-07,
galls,4.343566129705323e-07,
gally,1.4944068347233497e-08,
galop,1.624078967310538e-08,
galut,1.8863851884987072e-08,
gamba,1.017757188748192e-07,
gamed,3.4099610708437925e-08,
gamer,1.0509760237198409e-07,343.0
games,2.1939328016742367e-05,
gamey,2.966527723913259e-08,
gamin,2.925740595571824e-08,
gamma,8.150338212544739e-06,93.0
gamut,9.592851199613506e-07,1490.0
gangs,2.6321456471123384e-06,
ganja,1.778605243885068e-07,
gaols,8.829645466335024e-08,
gaped,5.950392710474262e-07,
gapes,6.334579239819505e-08,
gappy,1.8456958121859657e-08,
garbs,2.7745073509777285e-08,
garda,2.9394413303407418e-08,
garni,7.424837995984036e-08,
garth,3.2396658475875033e-08,
garum,1.8780997432799042e-08,
gases,1.2821240752600716e-05,
gasps,6.673570635484793e-07,
gassy,1.0351124089424957e-07,1435.0
gated,1.2953637030932442e-06,
gates,8.674983537275693e-06,
gator,9.862560403917089e-08,
gaudy,5.756925463629159e-07,149.0
gauge,9.694602467789082e-06,2163.0
gaunt,7.351715657932801e-07,1106.0
gauss,2.292375422996429e-07,
gauze,1.225939936375653e-06,454.0
gauzy,1.554400082426355e-07,
gavel,3.359154140980536e-07,969.0
gawky,9.397296494739749e-08,384.0
gayer,5.6712346889753474e-08,1987.0
gayly,8.334735888126942e-08,831.0
gazed,4.248534637554258e-06,
gazer,4.491006578177803e-08,1509.0
gazes,8.108819866947669e-07,
gears,2.607198675832478e-06,
gecko,1.3272375426254257e-07,2271.0
geeks,1.220930747614091e-07,
geeky,6.334700970063444e-08,946.0
geese,1.974095985133317e-06,2074.0
geest,1.5556796872928656e-08,
geist,1.5093374834407314e-08,
gelid,1.899771442381848e-08,
gemma,3.2924701951486674e-08,
genal,5.9073040952206674e-08,
genes,1.9161755471941432e-05,
genet,7.546132703595276e-08,
genic,1.1636439523954325e-07,
genie,3.607144847705968e-07,862.0
genii,9.593721173928316e-08,
genoa,3.174017978224697e-08,
genom,2.8440466834922522e-08,
genre,8.117369084175153e-06,568.0
gents,2.246413868078889e-07,
genua,1.6787669867568412e-08,
genus,9.737077971294638e-06,
geode,2.502369772727775e-08,
geoid,2.340209971407603e-07,
germs,1.0652733942606573e-06,
gerne,2.0146779391438943e-08,
gesso,1.1403330631765129e-07,
geste,1.106836145936541e-07,
gests,7.555070205000904e-08,
getup,6.389269314510671e-08,
ghats,8.796642411823542e-08,
ghost,6.259808001232159e-06,717.0
ghoul,1.1723931038432057e-07,1688.0
giant,1.3494475151674123e-05,1742.0
gibed,1.6048328497220153e-08,
gibes,6.072438424098438e-08,
giddy,7.678345667727627e-07,1979.0
gifts,1.526778720290167e-05,
gigas,2.368120043172439e-07,
gigue,2.25920512519906e-08,
gilds,7.322493942751862e-08,
gills,1.0600678479022463e-06,
gilts,4.652966539708814e-07,
gimme,1.1722297465155406e-07,
gimpy,1.823519800936424e-08,
gipsy,1.7132973553657396e-07,1381.0
girds,3.2325423831025546e-08,
girls,4.058407906995854e-05,
girly,1.407066333314333e-07,2065.0
girth,7.867976455600001e-07,363.0
girts,3.5154374078416595e-08,
gists,5.170915823526911e-08,
given,0.0003256359416991,605.0
giver,1.1456748768523538e-06,1311.0
gives,7.594037073431537e-05,
gizmo,7.619585147722318e-08,
glace,8.419578179541532e-08,
glade,3.4719695861440415e-07,1549.0
glads,1.6942473282099968e-08,
gland,7.588349726574961e-06,1990.0
glans,2.811460706197977e-07,
glare,3.0333618565236973e-06,1256.0
glass,5.531430892006029e-05,342.0
glaze,1.7369304691783328e-06,2097.0
gleam,1.452287469874136e-06,2010.0
glean,4.837642217125903e-07,434.0
glebe,1.0778202273797889e-07,
glees,2.5846391160655456e-08,
glens,1.2942940060156617e-07,
glial,9.338427980765118e-07,
glide,1.6870198874130437e-06,1178.0
glint,7.974978615266082e-07,997.0
glitz,9.757577561719801e-08,
gloat,1.850565722349984e-07,376.0
globe,5.7112549575322194e-06,885.0
globs,6.331648954471803e-08,
gloom,2.585513841495413e-06,360.0
glory,1.2930029070048475e-05,483.0
gloss,2.1179186887820834e-06,1986.0
glove,2.3830093437027244e-06,864.0
glows,4.298256908441544e-07,
glued,1.641801716232294e-06,
glues,2.712092862111604e-07,
gluey,4.517197890407944e-08,
glume,1.735345825437662e-07,
gluon,5.859205525027278e-07,
gluts,4.474676501331487e-08,
glyph,2.434931876393875e-07,536.0
gnash,4.9668348651721314e-08,2122.0
gnats,2.131311615016785e-07,
gnaws,8.068117118398277e-08,
gnome,2.083113908213364e-07,765.0
goads,7.817063085724385e-08,
goals,4.987030653865077e-05,
goats,4.129924705011945e-06,
gobar,2.4398195441754923e-08,
godly,1.2229846208811068e-06,544.0
goers,3.7678158264498053e-07,
goest,1.0765370880960745e-07,
goeth,2.935766882217195e-07,
gofer,3.604212323260469e-08,
going,0.0002331612282432,2255.0
golds,1.3566461760206038e-07,
golem,1.2409874692309585e-07,87.0
golly,1.138428278579795e-07,2218.0
golpe,3.4461834275134606e-08,
gompa,2.800411406989056e-08,
gonad,4.019212079242608e-07,1088.0
goner,9.190305075179597e-08,86.0
gongs,2.1856411791532082e-07,
gonna,6.614052438180806e-06,
gonzo,2.143185779734936e-08,
goods,8.105658198473976e-05,
goody,1.773136419558341e-07,678.0
gooey,2.009738015829044e-07,2115.0
goofs,2.7432252451831122e-08,
goofy,3.031954753396349e-07,2192.0
gooks,5.980988543541343e-08,
goons,2.192581752780143e-07,
goose,2.311867694970715e-06,366.0
gored,1.1876587961978657e-07,
gores,5.3321189383837006e-08,
gorge,1.3234697871666869e-06,204.0
gorse,2.128721004623913e-07,
goths,1.7576210697978212e-08,
gotta,2.312730752009884e-06,
gouge,3.374686895085688e-07,133.0
gourd,6.370004791733663e-07,2222.0
gouts,4.0951843196523894e-08,
gouty,1.734875674230807e-07,
gowns,1.136108958235127e-06,
goyim,5.0439963246162735e-08,
grabs,1.4399092867733995e-06,
grace,1.656442933381186e-05,642.0
grade,3.718285675859079e-05,15.0
grads,2.684035526101525e-07,
graft,4.955216036250932e-06,2060.0
grail,1.7419631753057277e-07,2084.0
grain,3.2476615670020694e-05,2007.0
grama,2.1629328870176325e-07,
grams,5.853393486177083e-06,
grana,9.685224000577365e-08,
grand,1.8354809599259168e-05,2108.0
grans,2.3699616544803347e-08,
grant,4.960829584888415e-05,1923.0
grape,2.8423247294995234e-06,932.0
graph,1.724589936202392e-05,1780.0
grasp,1.0052656671177827e-05,2057.0
grass,2.171398653445067e-05,1445.0
grate,1.0759514862002106e-06,484.0
grave,1.5215544008242433e-05,547.0
gravy,9.13257043748672e-07,1331.0
grays,2.479012911749123e-07,
graze,1.035811192195979e-06,1085.0
great,0.0002544925612164,136.0
grebe,7.345236021194523e-08,
greed,3.0153806460475607e-06,1971.0
greek,1.3129650724863498e-07,
green,5.266318134090398e-05,1723.0
grees,4.648313192134879e-08,
greet,3.09286335550496e-06,85.0
